"DateTime","moisture","StartDepth","EndDepth","default_calc","DUL","PWP","rescaled","moisture_perc"
2000-01-01 23:59:59,NA,"015","030",NA,0.2645163,0.137988,NA,NA
2000-01-01 23:59:59,NA,"030","060",NA,0.2875253,0.1589034,NA,NA
2000-01-01 23:59:59,NA,"060","100",NA,0.29692,0.1718505,NA,NA
2000-01-01 23:59:59,NA,"100","200",NA,0.3025603,0.1737667,NA,NA
2000-01-02 23:59:59,NA,"015","030",NA,0.2645163,0.137988,NA,NA
2000-01-02 23:59:59,NA,"030","060",NA,0.2875253,0.1589034,NA,NA
2000-01-02 23:59:59,NA,"060","100",NA,0.29692,0.1718505,NA,NA
2000-01-02 23:59:59,NA,"100","200",NA,0.3025603,0.1737667,NA,NA
2000-01-03 23:59:59,NA,"015","030",NA,0.2645163,0.137988,NA,NA
2000-01-03 23:59:59,NA,"030","060",NA,0.2875253,0.1589034,NA,NA
2000-01-03 23:59:59,NA,"060","100",NA,0.29692,0.1718505,NA,NA
2000-01-03 23:59:59,NA,"100","200",NA,0.3025603,0.1737667,NA,NA
2000-01-04 23:59:59,NA,"015","030",NA,0.2645163,0.137988,NA,NA
2000-01-04 23:59:59,NA,"030","060",NA,0.2875253,0.1589034,NA,NA
2000-01-04 23:59:59,NA,"060","100",NA,0.29692,0.1718505,NA,NA
2000-01-04 23:59:59,NA,"100","200",NA,0.3025603,0.1737667,NA,NA
2000-01-05 23:59:59,NA,"015","030",NA,0.2645163,0.137988,NA,NA
2000-01-05 23:59:59,NA,"030","060",NA,0.2875253,0.1589034,NA,NA
2000-01-05 23:59:59,NA,"060","100",NA,0.29692,0.1718505,NA,NA
2000-01-05 23:59:59,NA,"100","200",NA,0.3025603,0.1737667,NA,NA
2000-01-06 23:59:59,NA,"015","030",NA,0.2645163,0.137988,NA,NA
2000-01-06 23:59:59,NA,"030","060",NA,0.2875253,0.1589034,NA,NA
2000-01-06 23:59:59,NA,"060","100",NA,0.29692,0.1718505,NA,NA
2000-01-06 23:59:59,NA,"100","200",NA,0.3025603,0.1737667,NA,NA
2000-01-07 23:59:59,NA,"015","030",NA,0.2645163,0.137988,NA,NA
