"DateTime","moisture","StartDepth","EndDepth","default_calc","DUL","PWP","rescaled","moisture_perc"
2000-01-01 23:59:59,NA,"015","030",NA,0.3657366,0.2943911,NA,NA
2000-01-01 23:59:59,NA,"030","060",NA,0.3882853,0.2994837,NA,NA
2000-01-01 23:59:59,NA,"060","100",NA,0.3930828,0.3021608,NA,NA
2000-01-01 23:59:59,NA,"100","200",NA,0.3913066,0.2948062,NA,NA
2000-01-02 23:59:59,NA,"015","030",NA,0.3657366,0.2943911,NA,NA
2000-01-02 23:59:59,NA,"030","060",NA,0.3882853,0.2994837,NA,NA
2000-01-02 23:59:59,NA,"060","100",NA,0.3930828,0.3021608,NA,NA
2000-01-02 23:59:59,NA,"100","200",NA,0.3913066,0.2948062,NA,NA
2000-01-03 23:59:59,NA,"015","030",NA,0.3657366,0.2943911,NA,NA
2000-01-03 23:59:59,NA,"030","060",NA,0.3882853,0.2994837,NA,NA
2000-01-03 23:59:59,NA,"060","100",NA,0.3930828,0.3021608,NA,NA
2000-01-03 23:59:59,NA,"100","200",NA,0.3913066,0.2948062,NA,NA
2000-01-04 23:59:59,NA,"015","030",NA,0.3657366,0.2943911,NA,NA
2000-01-04 23:59:59,NA,"030","060",NA,0.3882853,0.2994837,NA,NA
2000-01-04 23:59:59,NA,"060","100",NA,0.3930828,0.3021608,NA,NA
2000-01-04 23:59:59,NA,"100","200",NA,0.3913066,0.2948062,NA,NA
2000-01-05 23:59:59,NA,"015","030",NA,0.3657366,0.2943911,NA,NA
2000-01-05 23:59:59,NA,"030","060",NA,0.3882853,0.2994837,NA,NA
2000-01-05 23:59:59,NA,"060","100",NA,0.3930828,0.3021608,NA,NA
2000-01-05 23:59:59,NA,"100","200",NA,0.3913066,0.2948062,NA,NA
2000-01-06 23:59:59,NA,"015","030",NA,0.3657366,0.2943911,NA,NA
2000-01-06 23:59:59,NA,"030","060",NA,0.3882853,0.2994837,NA,NA
2000-01-06 23:59:59,NA,"060","100",NA,0.3930828,0.3021608,NA,NA
2000-01-06 23:59:59,NA,"100","200",NA,0.3913066,0.2948062,NA,NA
2000-01-07 23:59:59,NA,"015","030",NA,0.3657366,0.2943911,NA,NA
2000-01-07 23:59:59,NA,"030","060",NA,0.3882853,0.2994837,NA,NA
2000-01-07 23:59:59,NA,"060","100",NA,0.3930828,0.3021608,NA,NA
2000-01-07 23:59:59,NA,"100","200",NA,0.3913066,0.2948062,NA,NA
2000-01-08 23:59:59,NA,"015","030",NA,0.3657366,0.2943911,NA,NA
2000-01-08 23:59:59,NA,"030","060",NA,0.3882853,0.2994837,NA,NA
2000-01-08 23:59:59,NA,"060","100",NA,0.3930828,0.3021608,NA,NA
2000-01-08 23:59:59,NA,"100","200",NA,0.3913066,0.2948062,NA,NA
2000-01-09 23:59:59,NA,"015","030",NA,0.3657366,0.2943911,NA,NA
2000-01-09 23:59:59,NA,"030","060",NA,0.3882853,0.2994837,NA,NA
2000-01-09 23:59:59,NA,"060","100",NA,0.3930828,0.3021608,NA,NA
2000-01-09 23:59:59,NA,"100","200",NA,0.3913066,0.2948062,NA,NA
2000-01-10 23:59:59,NA,"015","030",NA,0.3657366,0.2943911,NA,NA
2000-01-10 23:59:59,NA,"030","060",NA,0.3882853,0.2994837,NA,NA
2000-01-10 23:59:59,NA,"060","100",NA,0.3930828,0.3021608,NA,NA
2000-01-10 23:59:59,NA,"100","200",NA,0.3913066,0.2948062,NA,NA
