Date,SM,Start Depth,End Depth,Site_ID,Sensor
9/14/2006,26.8285,30,60,1,2
9/14/2006,26.8285,60,100,1,3
9/15/2006,20.8705,15,30,1,1
9/15/2006,26.7722,30,60,1,2
9/15/2006,26.7722,60,100,1,3
9/16/2006,20.69355,15,30,1,1
9/16/2006,26.7664,30,60,1,2
9/16/2006,26.7664,60,100,1,3
9/17/2006,20.51725,15,30,1,1
9/17/2006,26.7312,30,60,1,2
9/17/2006,26.7312,60,100,1,3
9/18/2006,20.33085,15,30,1,1
9/18/2006,26.66,30,60,1,2
9/18/2006,26.66,60,100,1,3
9/19/2006,20.15505,15,30,1,1
9/19/2006,26.6428,30,60,1,2
9/19/2006,26.6428,60,100,1,3
9/20/2006,20.0488,15,30,1,1
9/20/2006,26.6526,30,60,1,2
9/20/2006,26.6526,60,100,1,3
9/21/2006,19.8478,15,30,1,1
9/21/2006,26.5042,30,60,1,2
9/21/2006,26.5042,60,100,1,3
9/22/2006,19.6593,15,30,1,1
9/22/2006,26.4717,30,60,1,2
9/22/2006,26.4717,60,100,1,3
9/23/2006,19.5227,15,30,1,1
9/23/2006,26.5101,30,60,1,2
9/23/2006,26.5101,60,100,1,3
9/25/2006,19.4636,15,30,1,1
9/25/2006,26.8135,30,60,1,2
9/25/2006,26.8135,60,100,1,3
9/26/2006,19.3149,15,30,1,1
9/26/2006,26.8438,30,60,1,2
9/26/2006,26.8438,60,100,1,3
10/12/2006,18.0541,15,30,1,1
10/12/2006,26.5847,30,60,1,2
10/12/2006,26.5847,60,100,1,3
10/13/2006,17.9356,15,30,1,1
10/13/2006,26.471,30,60,1,2
10/13/2006,26.471,60,100,1,3
10/14/2006,17.95455,15,30,1,1
10/14/2006,26.4397,30,60,1,2
10/14/2006,26.4397,60,100,1,3
10/15/2006,17.8706,15,30,1,1
10/15/2006,26.4656,30,60,1,2
10/15/2006,26.4656,60,100,1,3
10/16/2006,17.7776,15,30,1,1
10/16/2006,26.4399,30,60,1,2
10/16/2006,26.4399,60,100,1,3
10/17/2006,17.73755,15,30,1,1
10/17/2006,26.4664,30,60,1,2
10/17/2006,26.4664,60,100,1,3
10/18/2006,17.85145,15,30,1,1
10/18/2006,26.3643,30,60,1,2
10/18/2006,26.3643,60,100,1,3
10/19/2006,17.78465,15,30,1,1
10/19/2006,26.3388,30,60,1,2
10/19/2006,26.3388,60,100,1,3
10/20/2006,17.74065,15,30,1,1
10/20/2006,26.3064,30,60,1,2
10/20/2006,26.3064,60,100,1,3
10/21/2006,17.65655,15,30,1,1
