Date,SM,Start Depth,End Depth,Site_ID,Sensor
2001/10/18,29.8972,15,30,1,1
2001/10/18,33.7142,30,60,1,2
2001/10/18,33.7142,60,100,1,3
2001/10/19,29.8151,15,30,1,1
2001/10/19,33.72,30,60,1,2
2001/10/19,33.72,60,100,1,3
2001/10/20,29.6081,15,30,1,1
2001/10/20,33.8067,30,60,1,2
2001/10/20,33.8067,60,100,1,3
2001/10/21,29.2625,15,30,1,1
2001/10/21,33.88,30,60,1,2
2001/10/21,33.88,60,100,1,3
2001/10/22,28.99745,15,30,1,1
2001/10/22,33.9792,30,60,1,2
2001/10/22,33.9792,60,100,1,3
2001/10/23,28.5824,15,30,1,1
2001/10/23,34.1356,30,60,1,2
2001/10/23,34.1356,60,100,1,3
2001/10/24,28.3575,15,30,1,1
2001/10/24,34.2467,30,60,1,2
2001/10/24,34.2467,60,100,1,3
2001/10/25,28.29615,15,30,1,1
2001/10/25,34.4458,30,60,1,2
2001/10/25,34.4458,60,100,1,3
2001/10/26,28.16625,15,30,1,1
2001/10/26,34.6123,30,60,1,2
2001/10/26,34.6123,60,100,1,3
2001/10/27,27.995,15,30,1,1
2001/10/27,34.6125,30,60,1,2
2001/10/27,34.6125,60,100,1,3
2001/10/28,27.8952,15,30,1,1
2001/10/28,34.719,30,60,1,2
2001/10/28,34.719,60,100,1,3
2001/10/29,27.7101,15,30,1,1
2001/10/29,34.7737,30,60,1,2
2001/10/29,34.7737,60,100,1,3
2001/10/30,27.6425,15,30,1,1
2001/10/30,34.8867,30,60,1,2
2001/10/30,34.8867,60,100,1,3
2001/10/31,27.56295,15,30,1,1
2001/10/31,34.969,30,60,1,2
2001/10/31,34.969,60,100,1,3
2001/11/1,27.4543,15,30,1,1
2001/11/1,35.005,30,60,1,2
2001/11/1,35.005,60,100,1,3
2001/11/2,27.30075,15,30,1,1
2001/11/2,35.0015,30,60,1,2
2001/11/2,35.0015,60,100,1,3
2001/11/3,27.10875,15,30,1,1
2001/11/3,34.8656,30,60,1,2
2001/11/3,34.8656,60,100,1,3
2001/11/4,26.88175,15,30,1,1
2001/11/4,34.8885,30,60,1,2
2001/11/4,34.8885,60,100,1,3
2001/11/5,26.62145,15,30,1,1
2001/11/5,34.916,30,60,1,2
2001/11/5,34.916,60,100,1,3
2001/11/6,27.40125,15,30,1,1
2001/11/6,34.6133,30,60,1,2
2001/11/6,34.6133,60,100,1,3
2001/11/7,30.30365,15,30,1,1
2001/11/7,33.7308,30,60,1,2
2001/11/7,33.7308,60,100,1,3
2001/11/8,30.19865,15,30,1,1
2001/11/8,33.7973,30,60,1,2
2001/11/8,33.7973,60,100,1,3
2001/11/9,30.1521,15,30,1,1
2001/11/9,33.7298,30,60,1,2
2001/11/9,33.7298,60,100,1,3
2001/11/10,29.9383,15,30,1,1
2001/11/10,33.765,30,60,1,2
2001/11/10,33.765,60,100,1,3
2001/11/11,29.62305,15,30,1,1
2001/11/11,33.8442,30,60,1,2
2001/11/11,33.8442,60,100,1,3
2001/11/12,29.3398,15,30,1,1
2001/11/12,33.9619,30,60,1,2
2001/11/12,33.9619,60,100,1,3
2001/11/13,28.97895,15,30,1,1
2001/11/13,33.9844,30,60,1,2
2001/11/13,33.9844,60,100,1,3
2001/11/14,28.4272,15,30,1,1
2001/11/14,34.0187,30,60,1,2
2001/11/14,34.0187,60,100,1,3
2001/11/15,27.90955,15,30,1,1
2001/11/15,34.0925,30,60,1,2
2001/11/15,34.0925,60,100,1,3
2001/11/16,27.39375,15,30,1,1
2001/11/16,34.1804,30,60,1,2
2001/11/16,34.1804,60,100,1,3
2001/11/17,26.85415,15,30,1,1
2001/11/17,34.2733,30,60,1,2
2001/11/17,34.2733,60,100,1,3
2001/11/18,27.34445,15,30,1,1
2001/11/18,33.9896,30,60,1,2
2001/11/18,33.9896,60,100,1,3
2001/11/19,28.9273,15,30,1,1
2001/11/19,33.3773,30,60,1,2
2001/11/19,33.3773,60,100,1,3
2001/11/20,28.957,15,30,1,1
2001/11/20,33.2806,30,60,1,2
2001/11/20,33.2806,60,100,1,3
2001/11/21,28.81655,15,30,1,1
2001/11/21,33.3294,30,60,1,2
2001/11/21,33.3294,60,100,1,3
2001/11/22,28.3918,15,30,1,1
2001/11/22,33.3169,30,60,1,2
2001/11/22,33.3169,60,100,1,3
2001/11/23,27.99045,15,30,1,1
2001/11/23,33.3198,30,60,1,2
2001/11/23,33.3198,60,100,1,3
2001/11/24,27.395,15,30,1,1
2001/11/24,33.415,30,60,1,2
2001/11/24,33.415,60,100,1,3
2001/11/25,26.78325,15,30,1,1
2001/11/25,33.5979,30,60,1,2
2001/11/25,33.5979,60,100,1,3
2001/11/26,26.20945,15,30,1,1
2001/11/26,33.8152,30,60,1,2
2001/11/26,33.8152,60,100,1,3
2001/11/27,25.72555,15,30,1,1
2001/11/27,33.9379,30,60,1,2
2001/11/27,33.9379,60,100,1,3
2001/11/28,25.37935,15,30,1,1
2001/11/28,33.9738,30,60,1,2
2001/11/28,33.9738,60,100,1,3
2001/11/29,25.1223,15,30,1,1
2001/11/29,33.9946,30,60,1,2
2001/11/29,33.9946,60,100,1,3
2001/11/30,24.8909,15,30,1,1
2001/11/30,34.0992,30,60,1,2
2001/11/30,34.0992,60,100,1,3
2001/12/1,24.63365,15,30,1,1
2001/12/1,34.0883,30,60,1,2
2001/12/1,34.0883,60,100,1,3
2001/12/2,24.4377,15,30,1,1
2001/12/2,33.9865,30,60,1,2
2001/12/2,33.9865,60,100,1,3
2001/12/3,24.26375,15,30,1,1
2001/12/3,33.6975,30,60,1,2
2001/12/3,33.6975,60,100,1,3
2001/12/4,24.6447,15,30,1,1
2001/12/4,32.9471,30,60,1,2
2001/12/4,32.9471,60,100,1,3
2001/12/5,24.9493,15,30,1,1
2001/12/5,32.5779,30,60,1,2
2001/12/5,32.5779,60,100,1,3
2001/12/6,24.6914,15,30,1,1
2001/12/6,32.4729,30,60,1,2
2001/12/6,32.4729,60,100,1,3
2001/12/7,24.51615,15,30,1,1
2001/12/7,32.3035,30,60,1,2
2001/12/7,32.3035,60,100,1,3
2001/12/8,24.4703,15,30,1,1
2001/12/8,32.1131,30,60,1,2
2001/12/8,32.1131,60,100,1,3
2001/12/9,24.3703,15,30,1,1
2001/12/9,32.0667,30,60,1,2
2001/12/9,32.0667,60,100,1,3
2001/12/10,24.278,15,30,1,1
2001/12/10,32.0004,30,60,1,2
2001/12/10,32.0004,60,100,1,3
2001/12/11,24.21845,15,30,1,1
2001/12/11,31.9335,30,60,1,2
2001/12/11,31.9335,60,100,1,3
2001/12/12,23.93,15,30,1,1
2001/12/12,31.4089,30,60,1,2
2001/12/12,31.4089,60,100,1,3
2001/12/13,23.6721,15,30,1,1
2001/12/13,31.3831,30,60,1,2
2001/12/13,31.3831,60,100,1,3
2001/12/14,23.4968,15,30,1,1
2001/12/14,31.1938,30,60,1,2
2001/12/14,31.1938,60,100,1,3
2001/12/15,23.4393,15,30,1,1
2001/12/15,31.0167,30,60,1,2
2001/12/15,31.0167,60,100,1,3
2001/12/16,23.3624,15,30,1,1
2001/12/16,30.8113,30,60,1,2
2001/12/16,30.8113,60,100,1,3
2001/12/17,23.27615,15,30,1,1
2001/12/17,30.615,30,60,1,2
2001/12/17,30.615,60,100,1,3
2001/12/18,23.1667,15,30,1,1
2001/12/18,30.409,30,60,1,2
2001/12/18,30.409,60,100,1,3
2001/12/19,23.0375,15,30,1,1
2001/12/19,30.19,30,60,1,2
2001/12/19,30.19,60,100,1,3
2001/12/20,22.95165,15,30,1,1
2001/12/20,29.9731,30,60,1,2
2001/12/20,29.9731,60,100,1,3
2001/12/21,22.88345,15,30,1,1
2001/12/21,29.8471,30,60,1,2
2001/12/21,29.8471,60,100,1,3
2001/12/22,22.765,15,30,1,1
2001/12/22,29.5517,30,60,1,2
2001/12/22,29.5517,60,100,1,3
2001/12/23,22.7928,15,30,1,1
2001/12/23,29.3177,30,60,1,2
2001/12/23,29.3177,60,100,1,3
2001/12/24,22.7829,15,30,1,1
2001/12/24,29.1375,30,60,1,2
2001/12/24,29.1375,60,100,1,3
2001/12/25,22.7958,15,30,1,1
2001/12/25,29.0452,30,60,1,2
2001/12/25,29.0452,60,100,1,3
2001/12/26,22.8249,15,30,1,1
2001/12/26,28.7531,30,60,1,2
2001/12/26,28.7531,60,100,1,3
2001/12/27,22.75545,15,30,1,1
2001/12/27,28.449,30,60,1,2
2001/12/27,28.449,60,100,1,3
2001/12/28,22.6027,15,30,1,1
2001/12/28,28.1952,30,60,1,2
2001/12/28,28.1952,60,100,1,3
2001/12/29,22.42605,15,30,1,1
2001/12/29,27.9206,30,60,1,2
2001/12/29,27.9206,60,100,1,3
2001/12/30,22.3443,15,30,1,1
2001/12/30,27.6704,30,60,1,2
2001/12/30,27.6704,60,100,1,3
2001/12/31,22.3205,15,30,1,1
2001/12/31,27.4831,30,60,1,2
2001/12/31,27.4831,60,100,1,3
2002/1/1,22.2748,15,30,1,1
2002/1/1,27.3144,30,60,1,2
2002/1/1,27.3144,60,100,1,3
2002/1/2,22.27905,15,30,1,1
2002/1/2,27.0729,30,60,1,2
2002/1/2,27.0729,60,100,1,3
2002/1/3,22.2302,15,30,1,1
2002/1/3,26.8179,30,60,1,2
2002/1/3,26.8179,60,100,1,3
2002/1/4,22.1447,15,30,1,1
2002/1/4,26.6031,30,60,1,2
2002/1/4,26.6031,60,100,1,3
2002/1/5,22.00415,15,30,1,1
2002/1/5,26.3542,30,60,1,2
2002/1/5,26.3542,60,100,1,3
2002/1/6,21.9146,15,30,1,1
2002/1/6,26.1398,30,60,1,2
2002/1/6,26.1398,60,100,1,3
2002/1/7,21.8315,15,30,1,1
2002/1/7,25.9875,30,60,1,2
2002/1/7,25.9875,60,100,1,3
2002/1/8,21.8349,15,30,1,1
2002/1/8,25.8473,30,60,1,2
2002/1/8,25.8473,60,100,1,3
2002/1/9,21.80645,15,30,1,1
2002/1/9,25.68,30,60,1,2
2002/1/9,25.68,60,100,1,3
2002/1/10,21.7322,15,30,1,1
2002/1/10,25.5162,30,60,1,2
2002/1/10,25.5162,60,100,1,3
2002/1/11,21.60325,15,30,1,1
2002/1/11,25.3044,30,60,1,2
2002/1/11,25.3044,60,100,1,3
2002/1/12,21.5966,15,30,1,1
2002/1/12,25.1408,30,60,1,2
2002/1/12,25.1408,60,100,1,3
2002/1/13,21.61205,15,30,1,1
2002/1/13,24.9937,30,60,1,2
2002/1/13,24.9937,60,100,1,3
2002/1/14,21.5022,15,30,1,1
2002/1/14,24.8425,30,60,1,2
2002/1/14,24.8425,60,100,1,3
2002/1/15,21.7574,15,30,1,1
2002/1/15,24.7179,30,60,1,2
2002/1/15,24.7179,60,100,1,3
2002/1/16,22.7126,15,30,1,1
2002/1/16,24.64,30,60,1,2
2002/1/16,24.64,60,100,1,3
2002/1/17,22.5328,15,30,1,1
2002/1/17,24.5456,30,60,1,2
2002/1/17,24.5456,60,100,1,3
2002/1/18,22.3354,15,30,1,1
2002/1/18,24.4842,30,60,1,2
2002/1/18,24.4842,60,100,1,3
2002/1/19,22.20375,15,30,1,1
2002/1/19,24.4054,30,60,1,2
2002/1/19,24.4054,60,100,1,3
2002/1/20,22.01885,15,30,1,1
2002/1/20,24.3388,30,60,1,2
2002/1/20,24.3388,60,100,1,3
2002/1/21,22.0685,15,30,1,1
2002/1/21,24.2756,30,60,1,2
2002/1/21,24.2756,60,100,1,3
2002/1/22,24.0999,15,30,1,1
2002/1/22,24.2833,30,60,1,2
2002/1/22,24.2833,60,100,1,3
2002/1/23,23.78075,15,30,1,1
2002/1/23,24.2275,30,60,1,2
2002/1/23,24.2275,60,100,1,3
2002/1/24,23.49465,15,30,1,1
2002/1/24,24.1954,30,60,1,2
2002/1/24,24.1954,60,100,1,3
2002/1/25,23.2019,15,30,1,1
2002/1/25,24.1652,30,60,1,2
2002/1/25,24.1652,60,100,1,3
2002/1/26,22.9514,15,30,1,1
2002/1/26,24.144,30,60,1,2
2002/1/26,24.144,60,100,1,3
2002/1/27,22.9131,15,30,1,1
2002/1/27,24.1323,30,60,1,2
2002/1/27,24.1323,60,100,1,3
2002/1/28,22.75415,15,30,1,1
2002/1/28,24.099,30,60,1,2
2002/1/28,24.099,60,100,1,3
2002/1/29,22.7827,15,30,1,1
2002/1/29,24.0992,30,60,1,2
2002/1/29,24.0992,60,100,1,3
2002/1/30,22.66285,15,30,1,1
2002/1/30,24.0667,30,60,1,2
2002/1/30,24.0667,60,100,1,3
2002/1/31,22.59095,15,30,1,1
2002/1/31,24.0648,30,60,1,2
2002/1/31,24.0648,60,100,1,3
2002/2/1,22.5065,15,30,1,1
2002/2/1,24.0502,30,60,1,2
2002/2/1,24.0502,60,100,1,3
2002/2/2,22.8401,15,30,1,1
2002/2/2,24.0454,30,60,1,2
2002/2/2,24.0454,60,100,1,3
2002/2/3,23.98335,15,30,1,1
2002/2/3,24.0533,30,60,1,2
2002/2/3,24.0533,60,100,1,3
2002/2/4,26.69785,15,30,1,1
2002/2/4,24.0927,30,60,1,2
2002/2/4,24.0927,60,100,1,3
2002/2/5,30.59345,15,30,1,1
2002/2/5,24.2219,30,60,1,2
2002/2/5,24.2219,60,100,1,3
2002/2/6,31.93625,15,30,1,1
2002/2/6,24.3198,30,60,1,2
2002/2/6,24.3198,60,100,1,3
2002/2/7,32.0093,15,30,1,1
2002/2/7,26.1979,30,60,1,2
2002/2/7,26.1979,60,100,1,3
2002/2/8,32.3924,15,30,1,1
2002/2/8,30.6015,30,60,1,2
2002/2/8,30.6015,60,100,1,3
2002/2/9,32.4756,15,30,1,1
2002/2/9,35.7771,30,60,1,2
2002/2/9,35.7771,60,100,1,3
2002/2/10,32.3072,15,30,1,1
2002/2/10,35.4896,30,60,1,2
2002/2/10,35.4896,60,100,1,3
2002/2/11,32.46435,15,30,1,1
2002/2/11,35.215,30,60,1,2
2002/2/11,35.215,60,100,1,3
2002/2/12,31.9631,15,30,1,1
2002/2/12,34.8629,30,60,1,2
2002/2/12,34.8629,60,100,1,3
2002/2/13,31.50285,15,30,1,1
2002/2/13,34.5396,30,60,1,2
2002/2/13,34.5396,60,100,1,3
2002/2/14,31.1452,15,30,1,1
2002/2/14,34.276,30,60,1,2
2002/2/14,34.276,60,100,1,3
2002/2/15,30.91145,15,30,1,1
2002/2/15,34.0731,30,60,1,2
2002/2/15,34.0731,60,100,1,3
2002/2/16,30.70895,15,30,1,1
2002/2/16,33.9006,30,60,1,2
2002/2/16,33.9006,60,100,1,3
2002/2/17,30.5378,15,30,1,1
2002/2/17,33.8071,30,60,1,2
2002/2/17,33.8071,60,100,1,3
2002/2/18,30.5476,15,30,1,1
2002/2/18,33.6502,30,60,1,2
2002/2/18,33.6502,60,100,1,3
2002/2/19,30.42645,15,30,1,1
2002/2/19,33.5694,30,60,1,2
2002/2/19,33.5694,60,100,1,3
2002/2/20,30.2248,15,30,1,1
2002/2/20,33.4854,30,60,1,2
2002/2/20,33.4854,60,100,1,3
2002/2/21,30.0046,15,30,1,1
2002/2/21,33.4221,30,60,1,2
2002/2/21,33.4221,60,100,1,3
2002/2/22,29.92885,15,30,1,1
2002/2/22,33.4756,30,60,1,2
2002/2/22,33.4756,60,100,1,3
2002/2/23,29.6853,15,30,1,1
2002/2/23,33.4796,30,60,1,2
2002/2/23,33.4796,60,100,1,3
2002/2/24,29.40865,15,30,1,1
2002/2/24,33.4629,30,60,1,2
2002/2/24,33.4629,60,100,1,3
2002/2/25,29.23115,15,30,1,1
2002/2/25,33.4525,30,60,1,2
2002/2/25,33.4525,60,100,1,3
2002/2/26,29.02125,15,30,1,1
2002/2/26,33.385,30,60,1,2
2002/2/26,33.385,60,100,1,3
2002/2/27,28.8624,15,30,1,1
2002/2/27,33.3625,30,60,1,2
2002/2/27,33.3625,60,100,1,3
2002/2/28,28.7048,15,30,1,1
2002/2/28,33.3319,30,60,1,2
2002/2/28,33.3319,60,100,1,3
2002/3/1,28.5697,15,30,1,1
2002/3/1,33.3177,30,60,1,2
2002/3/1,33.3177,60,100,1,3
2002/3/2,28.3574,15,30,1,1
2002/3/2,33.3169,30,60,1,2
2002/3/2,33.3169,60,100,1,3
2002/3/3,28.02675,15,30,1,1
2002/3/3,33.2054,30,60,1,2
2002/3/3,33.2054,60,100,1,3
2002/3/4,27.8419,15,30,1,1
2002/3/4,33.2152,30,60,1,2
2002/3/4,33.2152,60,100,1,3
2002/3/5,27.6329,15,30,1,1
2002/3/5,33.2088,30,60,1,2
2002/3/5,33.2088,60,100,1,3
2002/3/6,27.47325,15,30,1,1
2002/3/6,33.1598,30,60,1,2
2002/3/6,33.1598,60,100,1,3
2002/3/7,27.295,15,30,1,1
2002/3/7,33.1235,30,60,1,2
2002/3/7,33.1235,60,100,1,3
2002/3/8,27.19625,15,30,1,1
2002/3/8,33.094,30,60,1,2
2002/3/8,33.094,60,100,1,3
2002/3/9,27.0376,15,30,1,1
2002/3/9,33.0904,30,60,1,2
2002/3/9,33.0904,60,100,1,3
2002/3/10,26.89105,15,30,1,1
2002/3/10,33.0946,30,60,1,2
2002/3/10,33.0946,60,100,1,3
2002/3/11,26.69875,15,30,1,1
2002/3/11,33.0554,30,60,1,2
2002/3/11,33.0554,60,100,1,3
2002/3/12,26.5521,15,30,1,1
2002/3/12,33.0988,30,60,1,2
2002/3/12,33.0988,60,100,1,3
2002/3/13,26.3433,15,30,1,1
2002/3/13,33.0444,30,60,1,2
2002/3/13,33.0444,60,100,1,3
2002/3/14,26.15715,15,30,1,1
2002/3/14,32.9902,30,60,1,2
2002/3/14,32.9902,60,100,1,3
2002/3/15,26.00665,15,30,1,1
2002/3/15,32.9371,30,60,1,2
2002/3/15,32.9371,60,100,1,3
2002/3/16,25.85885,15,30,1,1
2002/3/16,32.99,30,60,1,2
2002/3/16,32.99,60,100,1,3
2002/3/17,25.5399,15,30,1,1
2002/3/17,33.0198,30,60,1,2
2002/3/17,33.0198,60,100,1,3
2002/3/18,25.30695,15,30,1,1
2002/3/18,32.9775,30,60,1,2
2002/3/18,32.9775,60,100,1,3
2002/3/19,24.9675,15,30,1,1
2002/3/19,32.9204,30,60,1,2
2002/3/19,32.9204,60,100,1,3
2002/3/20,24.69825,15,30,1,1
2002/3/20,32.9069,30,60,1,2
2002/3/20,32.9069,60,100,1,3
2002/3/21,24.57915,15,30,1,1
2002/3/21,32.8242,30,60,1,2
2002/3/21,32.8242,60,100,1,3
2002/3/22,24.41875,15,30,1,1
2002/3/22,32.7056,30,60,1,2
2002/3/22,32.7056,60,100,1,3
2002/3/23,24.14145,15,30,1,1
2002/3/23,32.5602,30,60,1,2
2002/3/23,32.5602,60,100,1,3
2002/3/24,23.8604,15,30,1,1
2002/3/24,32.369,30,60,1,2
2002/3/24,32.369,60,100,1,3
2002/3/25,23.9458,15,30,1,1
2002/3/25,31.9077,30,60,1,2
2002/3/25,31.9077,60,100,1,3
2002/3/26,24.60865,15,30,1,1
2002/3/26,31.1279,30,60,1,2
2002/3/26,31.1279,60,100,1,3
2002/3/27,25.0299,15,30,1,1
2002/3/27,30.9933,30,60,1,2
2002/3/27,30.9933,60,100,1,3
2002/3/28,24.89325,15,30,1,1
2002/3/28,31.0102,30,60,1,2
2002/3/28,31.0102,60,100,1,3
2002/3/29,24.7876,15,30,1,1
2002/3/29,30.9856,30,60,1,2
2002/3/29,30.9856,60,100,1,3
2002/3/30,24.8226,15,30,1,1
2002/3/30,30.9723,30,60,1,2
2002/3/30,30.9723,60,100,1,3
2002/3/31,24.7217,15,30,1,1
2002/3/31,30.9626,30,60,1,2
2002/3/31,30.9626,60,100,1,3
2002/4/1,24.585,15,30,1,1
2002/4/1,30.8898,30,60,1,2
2002/4/1,30.8898,60,100,1,3
2002/4/2,24.43095,15,30,1,1
2002/4/2,30.8287,30,60,1,2
2002/4/2,30.8287,60,100,1,3
2002/4/3,24.31355,15,30,1,1
2002/4/3,30.7615,30,60,1,2
2002/4/3,30.7615,60,100,1,3
2002/4/4,24.30615,15,30,1,1
2002/4/4,30.6717,30,60,1,2
2002/4/4,30.6717,60,100,1,3
2002/4/5,24.31875,15,30,1,1
2002/4/5,30.6031,30,60,1,2
2002/4/5,30.6031,60,100,1,3
2002/4/6,24.0927,15,30,1,1
2002/4/6,30.4871,30,60,1,2
2002/4/6,30.4871,60,100,1,3
2002/4/7,24.0118,15,30,1,1
2002/4/7,30.366,30,60,1,2
2002/4/7,30.366,60,100,1,3
2002/4/8,23.75125,15,30,1,1
2002/4/8,30.1648,30,60,1,2
2002/4/8,30.1648,60,100,1,3
2002/4/9,23.6255,15,30,1,1
2002/4/9,30.0029,30,60,1,2
2002/4/9,30.0029,60,100,1,3
2002/4/10,23.61595,15,30,1,1
2002/4/10,29.8833,30,60,1,2
2002/4/10,29.8833,60,100,1,3
2002/4/11,23.5449,15,30,1,1
2002/4/11,29.7229,30,60,1,2
2002/4/11,29.7229,60,100,1,3
2002/4/12,23.4694,15,30,1,1
2002/4/12,29.6273,30,60,1,2
2002/4/12,29.6273,60,100,1,3
2002/4/13,23.3761,15,30,1,1
2002/4/13,29.4262,30,60,1,2
2002/4/13,29.4262,60,100,1,3
2002/4/14,25.7172,15,30,1,1
2002/4/14,29.0637,30,60,1,2
2002/4/14,29.0637,60,100,1,3
2002/4/15,27.01405,15,30,1,1
2002/4/15,29.0815,30,60,1,2
2002/4/15,29.0815,60,100,1,3
2002/4/16,26.9674,15,30,1,1
2002/4/16,29.066,30,60,1,2
2002/4/16,29.066,60,100,1,3
2002/4/17,26.9096,15,30,1,1
2002/4/17,29.0246,30,60,1,2
2002/4/17,29.0246,60,100,1,3
2002/4/18,26.88205,15,30,1,1
2002/4/18,29.0075,30,60,1,2
2002/4/18,29.0075,60,100,1,3
2002/4/19,26.9499,15,30,1,1
2002/4/19,29.0119,30,60,1,2
2002/4/19,29.0119,60,100,1,3
2002/4/20,26.92875,15,30,1,1
2002/4/20,28.9935,30,60,1,2
2002/4/20,28.9935,60,100,1,3
2002/4/21,27.6228,15,30,1,1
2002/4/21,28.9994,30,60,1,2
2002/4/21,28.9994,60,100,1,3
2002/4/22,27.72835,15,30,1,1
2002/4/22,29.0098,30,60,1,2
2002/4/22,29.0098,60,100,1,3
2002/4/23,27.6007,15,30,1,1
2002/4/23,29.0323,30,60,1,2
2002/4/23,29.0323,60,100,1,3
2002/4/24,27.5425,15,30,1,1
2002/4/24,29.0098,30,60,1,2
2002/4/24,29.0098,60,100,1,3
2002/4/25,27.42915,15,30,1,1
2002/4/25,28.9969,30,60,1,2
2002/4/25,28.9969,60,100,1,3
2002/4/26,27.2877,15,30,1,1
2002/4/26,28.9681,30,60,1,2
2002/4/26,28.9681,60,100,1,3
2002/4/27,27.42315,15,30,1,1
2002/4/27,28.9435,30,60,1,2
2002/4/27,28.9435,60,100,1,3
2002/4/28,27.3718,15,30,1,1
2002/4/28,28.9394,30,60,1,2
2002/4/28,28.9394,60,100,1,3
2002/4/29,27.27355,15,30,1,1
2002/4/29,28.9152,30,60,1,2
2002/4/29,28.9152,60,100,1,3
2002/4/30,27.1852,15,30,1,1
2002/4/30,28.8998,30,60,1,2
2002/4/30,28.8998,60,100,1,3
2002/5/1,27.18465,15,30,1,1
2002/5/1,28.8983,30,60,1,2
2002/5/1,28.8983,60,100,1,3
2002/5/2,26.99645,15,30,1,1
2002/5/2,28.8533,30,60,1,2
2002/5/2,28.8533,60,100,1,3
2002/5/3,26.945,15,30,1,1
2002/5/3,28.8258,30,60,1,2
2002/5/3,28.8258,60,100,1,3
2002/5/4,26.8776,15,30,1,1
